time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,1.3567285679423042,2.685125943961502,17.31970792366753,0.2068651938406152,6.114588377233531,0.0,1.8606399374589373,3.115802065108414,4.81122306383103,0.020309249460598734,-0.09502198141908308,0.0,417.8508318862784,417.56398093231735,418.68964336791095,417.04733992635767
2.880000000000002,1.4710771232396698,2.8751998485795918,17.606453506168453,0.20837711160152672,6.108732159929424,0.0,1.951425975218188,3.220015113460331,4.746968704315871,0.033521539375129,-0.10333900690828032,0.0,418.94799850721296,418.2152221010077,419.272870534056,420.4195709871483
2.940000000000002,1.5908444974403968,3.071392983559055,17.888675309819124,0.21005158910403043,6.102981805998331,0.0,2.041275850230505,3.319825867733772,4.6605167424186895,0.013262618118466607,-0.08397454236222968,0.0,410.82844890140314,412.5333554567323,412.13854409089083,410.343945238725
3.000000000000002,1.716802962257527,3.2743953430086443,18.16954330967511,0.21087479666474973,6.097608107691251,0.0,2.1577175388519376,3.446782791692515,4.701234971035475,0.01461976862148219,-0.10410231897679516,0.0,454.80586474219103,453.18388283117014,454.02757056715814,454.13634128046766
3.0600000000000023,1.8495340577068862,3.484656559673637,18.45120512933548,0.21161406074207179,6.091107278571535,0.0,2.2671357848867078,3.5618271869292464,4.6872165652034345,0.00727408524762239,-0.11857345825705343,0.0,438.52508498981325,437.3104567726419,436.95015218639844,436.33711140412015
3.1200000000000023,1.98886316363229,3.70172238192898,18.731620678269095,0.21170864990656568,6.084119710951613,0.0,2.377705658258977,3.6735615369040406,4.659750116261566,-0.013371587304140082,-0.1125387557074271,0.0,434.19682198703566,434.6904006592472,433.21986315645387,431.4800600278078
3.1800000000000024,2.135890212397313,3.926446295616992,19.01495641467239,0.21079004222647502,6.077320435347644,0.0,2.523702402930318,3.8168016618518643,4.78379405181722,-0.019500037275123804,-0.11493256786376466,0.0,482.57579501878,482.3847175627825,482.2842323640053,481.82117414475067
3.2400000000000024,2.291328300456825,4.159225004211515,19.303436833821518,0.20974671494529762,6.070438898674626,0.0,2.658075248738112,3.942116896653283,4.8316186405927235,-0.013469581000575282,-0.1142164146519922,0.0,459.49155594546704,459.53707574637315,461.48046293438404,461.95640145726213
3.3000000000000025,2.4540778540056687,4.3986333176640615,19.590827047307084,0.20893265488282253,6.0635619723526695,0.0,2.7674204470780484,4.037978556820559,4.748141730720648,-0.013764560211830121,-0.11542490615740161,0.0,417.5974948946941,417.47939419479076,418.6888977943858,418.6633311251279
3.3600000000000025,2.6230759958788075,4.643372338465582,19.871414848959777,0.2078736109826318,6.056364125823329,0.0,2.866377142426679,4.119867521212816,4.605180504077074,-0.02684914658371554,-0.1310726239378037,0.0,396.74073298561365,395.28593695218274,397.4763515657302,396.27510726194345
3.4200000000000026,2.7995533904720618,4.894265053889692,20.14953247402267,0.20595371943672802,6.048905266741251,0.0,3.0167523449614224,4.242752584300034,4.664709769266103,-0.04505645008009902,-0.11340957637628694,0.0,463.50744847787075,464.88023707663035,466.0711856565758,464.64532703611707
3.4800000000000026,2.984503545952075,5.151873087790528,20.42842050836,0.20333400004027968,6.041998125541987,0.0,3.1487373401861647,4.343762271382535,4.631400209415047,-0.04101029845172384,-0.11877441051003322,0.0,436.5911548048264,436.1310894135228,435.1775728672566,435.51508381713353
3.5400000000000027,3.177979269304653,5.41587116250578,20.70728569261684,0.20051957471557103,6.035145652566506,0.0,3.3009207267876612,4.4556549350675105,4.6635738499356645,-0.06256903697499383,-0.106365639936031,0.0,456.6438954827576,457.6215537121456,459.4269147425016,457.71267174008227
3.6000000000000028,3.380344507756836,5.686211342386659,20.986704320973715,0.1966728545814771,6.028417203734557,0.0,3.445021493426581,4.555128473842197,4.6501405616948395,-0.06739008364020868,-0.12734672187128507,0.0,445.23933538853305,443.5076084279812,443.84488664104845,443.4459345910536
3.660000000000003,3.591596038499473,5.962512834418208,21.265809181918495,0.19253617161496273,6.020789150539411,0.0,3.5972150240547744,4.654302550191738,4.652986120591119,-0.07224904118470488,-0.12671300174843728,0.0,450.29169565563757,450.3284589033841,449.8242457821887,449.4269643066301
3.720000000000003,3.8115789067962127,6.244282283621179,21.543177462189217,0.1885183365059664,6.013135538269719,0.0,3.736075545201533,4.737495943137757,4.592598664277556,-0.05807312847996007,-0.12930895798602812,0.0,428.7511667077983,428.51498779626365,429.7630901552268,430.959654053836
3.780000000000003,4.039691749422072,6.530736908229018,21.81582900580611,0.18486647776001153,6.006211935535699,0.0,3.86818713354807,4.810584395220682,4.495946675588991,-0.06712704918059229,-0.09653462789303724,0.0,415.81566233203205,418.6640130397649,416.9180130052178,416.12306766739874
